codigo;estabelecimento_prisional;sexo;faixa_etaria_01_jan;ano_registro;mes_numerico_01;mes_registro_01;qtde
172;Presídio de Pompéu I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;9,0
172;Presídio de Pompéu I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;1,0
172;Presídio de Pompéu I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;4,0
172;Presídio de Pompéu I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;
173;Presídio de Manhumirim I;Feminino;Faixa Etária 45 a 49 anos;2022;1;jan;1,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;4,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;38,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;47,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;42,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;35,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;19,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;14,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;7,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;9,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;8,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;
173;Presídio de Manhumirim I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
173;Presídio de Manhumirim I;Masculino;Faixa Etária 75 a 79 anos;2022;1;jan;1,0
174;Presídio de Carangola I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;1,0
174;Presídio de Carangola I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;2,0
174;Presídio de Carangola I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;32,0
174;Presídio de Carangola I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;29,0
174;Presídio de Carangola I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;24,0
174;Presídio de Carangola I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;17,0
174;Presídio de Carangola I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;5,0
174;Presídio de Carangola I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;9,0
174;Presídio de Carangola I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;4,0
174;Presídio de Carangola I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;3,0
174;Presídio de Carangola I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;4,0
176;Presídio de Congonhas I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;1,0
176;Presídio de Congonhas I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;4,0
176;Presídio de Congonhas I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;40,0
176;Presídio de Congonhas I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;40,0
176;Presídio de Congonhas I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;26,0
176;Presídio de Congonhas I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;27,0
176;Presídio de Congonhas I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;14,0
176;Presídio de Congonhas I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;10,0
176;Presídio de Congonhas I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;3,0
176;Presídio de Congonhas I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
176;Presídio de Congonhas I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;3,0
177;Presídio de Guanhães I;Feminino;Faixa Etária 18 a 19 anos;2022;1;jan;1,0
177;Presídio de Guanhães I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;6,0
177;Presídio de Guanhães I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;5,0
177;Presídio de Guanhães I;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;5,0
177;Presídio de Guanhães I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;1,0
177;Presídio de Guanhães I;Feminino;Faixa Etária 45 a 49 anos;2022;1;jan;2,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;4,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;30,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;34,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;26,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;15,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;14,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;4,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;7,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
177;Presídio de Guanhães I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
178;Presídio de Arcos I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;2,0
178;Presídio de Arcos I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;4,0
178;Presídio de Arcos I;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;2,0
178;Presídio de Arcos I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;2,0
178;Presídio de Arcos I;Feminino;Faixa Etária 40 a 44 anos;2022;1;jan;2,0
178;Presídio de Arcos I;Feminino;Faixa Etária 45 a 49 anos;2022;1;jan;1,0
178;Presídio de Arcos I;Feminino;Faixa Etária 50 a 54 anos;2022;1;jan;1,0
178;Presídio de Arcos I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;2,0
178;Presídio de Arcos I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;35,0
178;Presídio de Arcos I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;41,0
178;Presídio de Arcos I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;43,0
178;Presídio de Arcos I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;13,0
178;Presídio de Arcos I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;20,0
178;Presídio de Arcos I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;9,0
178;Presídio de Arcos I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;7,0
178;Presídio de Arcos I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
178;Presídio de Arcos I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
178;Presídio de Arcos I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;12,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;20,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;16,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;12,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;11,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;11,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;8,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
179;Presídio de Novo Cruzeiro I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;2,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;76,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;212,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;215,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;140,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;92,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;44,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;11,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;11,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;5,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;2,0
180;Complexo Público Privado de Ribeirão das Neves Iii;Masculino;Faixa Etária 75 a 79 anos;2022;1;jan;1,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;1,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;4,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;12,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;3,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;2,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;5,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;3,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;3,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;1,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
181;Presídio de Jacinto I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;
183;Presídio de Açucena I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;1,0
183;Presídio de Açucena I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;4,0
183;Presídio de Açucena I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;31,0
183;Presídio de Açucena I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;31,0
183;Presídio de Açucena I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;23,0
183;Presídio de Açucena I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;15,0
183;Presídio de Açucena I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;12,0
183;Presídio de Açucena I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;9,0
183;Presídio de Açucena I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;5,0
183;Presídio de Açucena I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;3,0
183;Presídio de Açucena I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;3,0
183;Presídio de Açucena I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
184;Presídio de Bicas I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;10,0
184;Presídio de Bicas I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;18,0
184;Presídio de Bicas I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;26,0
184;Presídio de Bicas I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;27,0
184;Presídio de Bicas I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;12,0
184;Presídio de Bicas I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;15,0
184;Presídio de Bicas I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;7,0
184;Presídio de Bicas I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;1,0
184;Presídio de Bicas I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
185;Presídio de Bocaiúva I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;2,0
185;Presídio de Bocaiúva I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;15,0
185;Presídio de Bocaiúva I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;34,0
185;Presídio de Bocaiúva I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;26,0
185;Presídio de Bocaiúva I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;13,0
185;Presídio de Bocaiúva I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;10,0
185;Presídio de Bocaiúva I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;3,0
185;Presídio de Bocaiúva I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;7,0
185;Presídio de Bocaiúva I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
185;Presídio de Bocaiúva I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;
186;Presídio de Eugenópolis I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;20,0
186;Presídio de Eugenópolis I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;35,0
186;Presídio de Eugenópolis I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;40,0
186;Presídio de Eugenópolis I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;20,0
186;Presídio de Eugenópolis I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;23,0
186;Presídio de Eugenópolis I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;5,0
186;Presídio de Eugenópolis I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;2,0
186;Presídio de Eugenópolis I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;3,0
186;Presídio de Eugenópolis I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;4,0
186;Presídio de Eugenópolis I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;3,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;30,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;29,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;28,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;27,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;9,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;7,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;1,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;3,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
187;Presídio de Rio Pomba I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;2,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 18 a 19 anos;2022;1;jan;
188;Presídio de Botelhos I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;23,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;33,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;32,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;19,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 40 a 44 anos;2022;1;jan;16,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 45 a 49 anos;2022;1;jan;6,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 50 a 54 anos;2022;1;jan;3,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 55 a 59 anos;2022;1;jan;4,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
188;Presídio de Botelhos I;Feminino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
188;Presídio de Botelhos I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;1,0
188;Presídio de Botelhos I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;
188;Presídio de Botelhos I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;1,0
189;Presídio de Resende Costa I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;1,0
189;Presídio de Resende Costa I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;7,0
189;Presídio de Resende Costa I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;9,0
189;Presídio de Resende Costa I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;8,0
189;Presídio de Resende Costa I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;4,0
189;Presídio de Resende Costa I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;4,0
189;Presídio de Resende Costa I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;6,0
189;Presídio de Resende Costa I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;3,0
189;Presídio de Resende Costa I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;
189;Presídio de Resende Costa I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
189;Presídio de Resende Costa I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
190;Presídio de Peçanha I;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;
190;Presídio de Peçanha I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;4,0
190;Presídio de Peçanha I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;35,0
190;Presídio de Peçanha I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;37,0
190;Presídio de Peçanha I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;16,0
190;Presídio de Peçanha I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;11,0
190;Presídio de Peçanha I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;12,0
190;Presídio de Peçanha I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;11,0
190;Presídio de Peçanha I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;3,0
190;Presídio de Peçanha I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;
190;Presídio de Peçanha I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;
190;Presídio de Peçanha I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;10,0
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;32,0
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;16,0
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;9,0
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;9,0
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;8,0
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;7,0
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;3,0
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;3,0
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
191;Presídio de Matias Barbosa I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
192;Presídio de Luz I;Feminino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
192;Presídio de Luz I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;1,0
192;Presídio de Luz I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;26,0
192;Presídio de Luz I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;43,0
192;Presídio de Luz I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;38,0
192;Presídio de Luz I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;20,0
192;Presídio de Luz I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;17,0
192;Presídio de Luz I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;12,0
192;Presídio de Luz I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;7,0
192;Presídio de Luz I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
192;Presídio de Luz I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
192;Presídio de Luz I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
193;Presídio de Três Marias I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;1,0
193;Presídio de Três Marias I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;1,0
193;Presídio de Três Marias I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;12,0
193;Presídio de Três Marias I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;16,0
193;Presídio de Três Marias I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;9,0
193;Presídio de Três Marias I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;3,0
193;Presídio de Três Marias I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;3,0
193;Presídio de Três Marias I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;2,0
193;Presídio de Três Marias I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;1,0
193;Presídio de Três Marias I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;1,0
193;Presídio de Três Marias I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
194;Presídio de Capelinha I;Feminino;Faixa Etária 18 a 19 anos;2022;1;jan;1,0
194;Presídio de Capelinha I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;4,0
194;Presídio de Capelinha I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;1,0
194;Presídio de Capelinha I;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;2,0
194;Presídio de Capelinha I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;2,0
194;Presídio de Capelinha I;Feminino;Faixa Etária 50 a 54 anos;2022;1;jan;1,0
194;Presídio de Capelinha I;Feminino;Faixa Etária 55 a 59 anos;2022;1;jan;1,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;2,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;24,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;25,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;24,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;23,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;15,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;12,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;6,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;5,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
194;Presídio de Capelinha I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;
194;Presídio de Capelinha I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
196;Presídio de Itamarandiba I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;1,0
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;17,0
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;16,0
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;9,0
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;6,0
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;7,0
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;4,0
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;3,0
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;
196;Presídio de Itamarandiba I;Masculino;Faixa Etária 75 a 79 anos;2022;1;jan;2,0
197;Presídio de Corinto I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;
197;Presídio de Corinto I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;2,0
197;Presídio de Corinto I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;12,0
197;Presídio de Corinto I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;22,0
197;Presídio de Corinto I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;29,0
197;Presídio de Corinto I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;10,0
197;Presídio de Corinto I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;16,0
197;Presídio de Corinto I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;8,0
197;Presídio de Corinto I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;5,0
197;Presídio de Corinto I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;1,0
197;Presídio de Corinto I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
197;Presídio de Corinto I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
197;Presídio de Corinto I;Masculino;Faixa Etária 75 a 79 anos;2022;1;jan;1,0
198;Presídio de Turmalina I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;2,0
198;Presídio de Turmalina I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;11,0
198;Presídio de Turmalina I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;14,0
198;Presídio de Turmalina I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;7,0
198;Presídio de Turmalina I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;8,0
198;Presídio de Turmalina I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;7,0
198;Presídio de Turmalina I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;7,0
